LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	Organization	Organization.fullname	AADD	IDlevel	LEV_0	ORG_0	LEV_1	ORG_1	LEV_2	ORG_2	LEV_3	ORG_3	LEV_4	ORG_4	pathString	I
1	200	308	451	586	Debt Management Analytic...ntre Solutions Division	Debt Management Analytics and Call Centre Solutions Division	DMASD	5	PS	Public Service									NA	151
1	200	308	451	587	Debt Management Solutions Division	Debt Management Solutions Division	DMSD	5	PS	Public Service									NA	152
1	200	308	451	588	Charities, Registered Pl...slative Policy Division	Charities, Registered Plans and Legislative Policy Division	CRPPD	5	PS	Public Service									NA	153
1	200	308	451	589	Director General's Offic...ase Management Division	Director General's Office / Appeals and Case Management Division	DGrl'sOffc...sMD	5	PS	Public Service									NA	154
1	200	309	0	0	Legislative Policy & Regulatory Affairs Branch	Legislative Policy & Regulatory Affairs Branch	LP&RAB	3	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...			CRA/B/LP&RAB	155
1	200	309	452	0	Income Tax Rulings Directorate	Income Tax Rulings Directorate	ITR	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	ITR	Income Tax Rulings Directorate	CRA/B/LP&RAB/ITR	156
1	200	309	453	0	Assistant Commissioner's...ement Services Division	Assistant Commissioner's Office / Planning & Management Services Division	ACmmssr's...mSD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	ACmmssr's...mSD	Assistant Commissioner's Office / Pla...	CRA/B/LP&RAB/ACmmssr's...mSD	157
1	200	309	454	0	Legislative Policy Directorate	Legislative Policy Directorate	LPD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	LPD	Legislative Policy Directorate	CRA/B/LP&RAB/LPD	158
1	200	309	455	0	Excise & GST-HST Rulings Directorate	Excise & GST/HST Rulings Directorate	E&GRD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	E&GRD	Excise & GST/HST Rulings Directorate	CRA/B/LP&RAB/E&GRD	159
1	200	309	456	0	Charities Directorate	Charities Directorate	CD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	CD	Charities Directorate	CRA/B/LP&RAB/CD	160
1	200	309	457	0	Registered Plans Directorate	Registered Plans Directorate	RPD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	LP&RAB	Legislative Policy & Regulatory Affai...	RPD	Registered Plans Directorate	CRA/B/LP&RAB/RPD	161
1	200	310	0	0	Public Affairs Branch	Public Affairs Branch	PAB	3	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch			CRA/B/PAB	162
1	200	310	458	0	Communications Directorate	Communications Directorate	CDr	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch	CDr	Communications Directorate	CRA/B/PAB/CDr	163
1	200	310	459	0	Ministerial Services and Operations Directorate	Ministerial Services and Operations Directorate	MSOD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch	MSOD	Ministerial Services and Operations D...	CRA/B/PAB/MSOD	164
1	200	310	460	0	Access to Information and  Privacy  Directorate	Access to Information and  Privacy  Directorate	AIaPD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch	AIaPD	Access to Information and  Privacy  D...	CRA/B/PAB/AIaPD	165
1	200	310	461	0	Digital Design and Production Directorate	Digital Design and Production Directorate	DDPD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch	DDPD	Digital Design and Production Directo...	CRA/B/PAB/DDPD	166
1	200	310	462	0	Assistant Commissioner's...nt Services Directorate	Assistant Commissioner's Office / Branch Planning and Management Services Directorate	ACmmssr's...nSD	4	PS	Public Service	CRA	Canada Revenue Agency	B	Branches	PAB	Public Affairs Branch	ACmmssr's...nSD	Assistant Commissioner's Office / Bra...	CRA/B/PAB/ACmmssr's...nSD	167
1	201	0	0	0	Regions	Regions	R	2	PS	Public Service	CRA	Canada Revenue Agency	R	Regions					CRA/R	168
1	201	311	0	0	Atlantic Region	Atlantic Region	AR	3	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region			CRA/R/AR	169
1	201	311	463	0	Assistant Commissioner's Office - BIQA - Programs	Assistant Commissioner's Office / BIQA / Programs	ACO-B-P	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region	ACO-B-P	Assistant Commissioner's Office / BIQ...	CRA/R/AR/ACO-B-P	170
1	201	311	464	0	Newfoundland & Labrador NVCC-TSO 	Newfoundland & Labrador NVCC/TSO 	N&LN	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region	N&LN	Newfoundland & Labrador NVCC/TSO 	CRA/R/AR/N&LN	171
1	201	311	464	590	Director’s Office - Prog...and & Labrador NVCC-TSO	Director’s Office / Program Services / Audit Division -  Newfoundland & Labrador NVCC/TSO	DO-P&LN	5	PS	Public Service									NA	172
1	201	311	464	591	Call Centre Division - N...and & Labrador NVCC-TSO	Call Centre Division - Newfoundland & Labrador NVCC/TSO	CCD-N&LN	5	PS	Public Service									NA	173
1	201	311	464	592	Validation Division – Ne...and & Labrador NVCC-TSO	Validation Division – Newfoundland & Labrador NVCC/TSO	VD–N&LN	5	PS	Public Service									NA	174
1	201	311	464	593	Verifications & Collecti...and & Labrador NVCC-TSO	Verifications & Collections Division / Revenue Collections Division – Newfoundland & Labrador NVCC/TSO	V&C&LN	5	PS	Public Service									NA	175
1	201	311	465	0	Nova Scotia TSO 	Nova Scotia TSO 	NST	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region	NST	Nova Scotia TSO 	CRA/R/AR/NST	176
1	201	311	465	594	Director’s Office - Prog...sion - Nova Scotia TSO 	Director’s Office / Program Services / Criminal Investigations Division - Nova Scotia TSO 	DO-P-NST	5	PS	Public Service									NA	177
1	201	311	465	595	Legislative Policy & Reg...ision - Nova Scotia TSO	Legislative Policy & Regulatory Affairs and Scientific Research & Experimental Development Division - Nova Scotia TSO	LP&R-NST	5	PS	Public Service									NA	178
1	201	311	465	596	Appeals Division - Nova Scotia TSO	Appeals Division - Nova Scotia TSO	AD-NSTSO	5	PS	Public Service									NA	179
1	201	311	465	597	Audit Division - Nova Scotia TSO	Audit Division - Nova Scotia TSO	AD-NSTSO	5	PS	Public Service									NA	180
1	201	311	465	598	Revenue Collections & Ta...ision - Nova Scotia TSO	Revenue Collections & Taxpayer Services Division - Nova Scotia TSO	RC&T-NST	5	PS	Public Service									NA	181
1	201	311	466	0	New Brunswick TSO	New Brunswick TSO	NBT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region	NBT	New Brunswick TSO	CRA/R/AR/NBT	182
1	201	311	466	599	Director’s Office - Prog...ion - New Brunswick TSO	Director’s Office / Program Services / Audit Division - New Brunswick TSO	DO-P-NBT	5	PS	Public Service									NA	183
1	201	311	466	600	Revenue Collections Division - New Brunswick TSO	Revenue Collections Division - New Brunswick TSO	RCD-NBT	5	PS	Public Service									NA	184
1	201	311	466	601	Call Centre Division- New Brunswick TSO	Call Centre Division- New Brunswick TSO	CCDNBT	5	PS	Public Service									NA	185
1	201	311	467	0	Prince Edward Island TC-TSO	Prince Edward Island TC/TSO	PEIT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	AR	Atlantic Region	PEIT	Prince Edward Island TC/TSO	CRA/R/AR/PEIT	186
1	201	311	467	602	Audit Division - Prince Edward Island TC-TSO	Audit Division - Prince Edward Island TC/TSO	AD-PEIT	5	PS	Public Service									NA	187
1	201	311	467	603	Revenue Collections Divi...ce Edward Island TC-TSO	Revenue Collections Division - Prince Edward Island TC/TSO	RCDEIT	5	PS	Public Service									NA	188
1	201	311	467	604	Business Returns Divisio...ce Edward Island TC-TSO	Business Returns Division / Directors Office / Program Services - Prince Edward Island TC/TSO	BRDEIT	5	PS	Public Service									NA	189
1	201	311	467	605	Business & Accounting Di...ce Edward Island TC-TSO	Business & Accounting Division - Prince Edward Island TC/TSO	B&ADEIT	5	PS	Public Service									NA	190
1	201	311	467	606	Rebates, Charities & Ima...ce Edward Island TC-TSO	Rebates, Charities & Imaging Division / Print to Mail - Prince Edward Island TC/TSO	RC&IEIT	5	PS	Public Service									NA	191
1	201	312	0	0	Ontario Region	Ontario Region	OR	3	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region			CRA/R/OR	192
1	201	312	468	0	Assistant Commissioner's...rate Secretariat - BIQA	Assistant Commissioner's Office / Regional Programs /Service Renewal  / Corporate Secretariat / BIQA	ACS-B	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	ACS-B	Assistant Commissioner's Office / Reg...	CRA/R/OR/ACS-B	193
1	201	312	468	607	ACO - Regional Programs ...IQA Director’s Office  	ACO / Regional Programs / Service Renewal / Corporate Secretariat - Ontario Region / BIQA Program Services / BIQA Workload Development Large File Income Tax and GST/HST / BIQA Director’s Office  	A-RP.DO 	5	PS	Public Service									NA	194
1	201	312	468	608	BIQA- GST-HST 	BIQA- GST/HST 	BG	5	PS	Public Service									NA	195
1	201	312	468	609	BIQA- Small & Medium Enterprises 	BIQA- Small & Medium Enterprises 	BS&ME	5	PS	Public Service									NA	196
1	201	312	469	0	Ottawa TSO	Ottawa TSO	OT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	OT	Ottawa TSO	CRA/R/OR/OT	197
1	201	312	469	610	Director’s Office - Prog...stigations - Ottawa TSO	Director’s Office / Program Services / Criminal Investigations - Ottawa TSO	DO-P-OT	5	PS	Public Service									NA	198
1	201	312	469	611	Revenue Collections & Client Services - Ottawa TSO	Revenue Collections & Client Services - Ottawa TSO	RC&CS-OT	5	PS	Public Service									NA	199
1	201	312	469	612	GST-HST Audit Division - Ottawa TSO	GST/HST Audit Division - Ottawa TSO	GAD-OT	5	PS	Public Service									NA	200
1	201	312	469	613	Income Tax Audit Division – Ottawa TSO	Income Tax Audit Division – Ottawa TSO	ITAD–OT	5	PS	Public Service									NA	201
1	201	312	470	0	East Central Ontario Tax TSO	East Central Ontario Tax TSO	ECOTT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	ECOTT	East Central Ontario Tax TSO	CRA/R/OR/ECOTT	202
1	201	312	470	614	Director’s Office - Prog...ast Central Ontario TSO	Director’s Office / Program Services / Audit - East Central Ontario TSO	D’sOff-PrgsCOTSO	5	PS	Public Service									NA	203
1	201	312	470	615	Revenue Collections & Cl...ast Central Ontario TSO	Revenue Collections & Client Services - East Central Ontario TSO	RC&CCOT	5	PS	Public Service									NA	204
1	201	312	471	0	Toronto Centre TSO 	Toronto Centre TSO 	TCT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	TCT	Toronto Centre TSO 	CRA/R/OR/TCT	205
1	201	312	471	616	Director’s Office - Prog...nt - Toronto Centre TSO	Director’s Office / Program Services / Administration /  Scientific Research & Experimental Development - Toronto Centre TSO	DO-P-TCT	5	PS	Public Service									NA	206
1	201	312	471	617	Income Tax Audit - Toronto Center TSO	Income Tax Audit - Toronto Center TSO	ITA-TCT	5	PS	Public Service									NA	207
1	201	312	471	618	Revenue Collections & Cl...es - Toronto Center TSO	Revenue Collections & Client Services - Toronto Center TSO	RC&C-TCT	5	PS	Public Service									NA	208
1	201	312	471	619	GST-HST Audit Division - Toronto Center TSO	GST/HST Audit Division - Toronto Center TSO	GAD-TCT	5	PS	Public Service									NA	209
1	201	312	472	0	Kitchener-Waterloo TSO 	Kitchener-Waterloo TSO 	KT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	KT	Kitchener-Waterloo TSO 	CRA/R/OR/KT	210
1	201	312	472	620	Director’s Office - Prog... Kitchener-Waterloo TSO	Director’s Office / Program Services / Revenue Collections & Client Services  - Kitchener-Waterloo TSO	DO-PKT	5	PS	Public Service									NA	211
1	201	312	472	621	Audit Division  - Kitchener-Waterloo TSO	Audit Division  - Kitchener-Waterloo TSO	AD-KT	5	PS	Public Service									NA	212
1	201	312	473	0	Hamilton-Niagara TSO	Hamilton-Niagara TSO	HT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	HT	Hamilton-Niagara TSO	CRA/R/OR/HT	213
1	201	312	473	622	Director’s Office - Prog... - Hamilton-Niagara TSO	Director’s Office / Program Services Division / Legislative Policy & Regulatory Affairs Programs - Hamilton-Niagara TSO	DO-P-HT	5	PS	Public Service									NA	214
1	201	312	473	623	GST-HST Audit Division - Hamilton-Niagara TSO	GST/HST Audit Division - Hamilton-Niagara TSO	GAD-HT	5	PS	Public Service									NA	215
1	201	312	473	624	Income Tax Audit Division - Hamilton-Niagara TSO	Income Tax Audit Division - Hamilton-Niagara TSO	ITAD-HT	5	PS	Public Service									NA	216
1	201	312	473	625	Revenue Collections & Cl... - Hamilton-Niagara TSO	Revenue Collections & Client Services - Hamilton-Niagara TSO	RC&C-HT	5	PS	Public Service									NA	217
1	201	312	473	626	Call Centre - Hamilton-Niagara TSO	Call Centre - Hamilton-Niagara TSO	CC-HT	5	PS	Public Service									NA	218
1	201	312	474	0	London-Windsor TSO 	London-Windsor TSO 	LT	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	LT	London-Windsor TSO 	CRA/R/OR/LT	219
1	201	312	474	627	Director’s Office - Prog...on - London-Windsor TSO	Director’s Office / Program Services / Income Tax Audit Division - London-Windsor TSO	DO-P-LT	5	PS	Public Service									NA	220
1	201	312	474	628	Revenue Collection & Cli...es - London-Windsor TSO	Revenue Collection & Client Services - London-Windsor TSO	RC&C-LT	5	PS	Public Service									NA	221
1	201	312	474	629	GST-HST Audit Division  - London-Windsor TSO	GST/HST Audit Division  - London-Windsor TSO	GAD-LT	5	PS	Public Service									NA	222
1	201	312	475	0	Sudbury TC	Sudbury TC	STC	4	PS	Public Service	CRA	Canada Revenue Agency	R	Regions	OR	Ontario Region	STC	Sudbury TC	CRA/R/OR/STC	223
1	201	312	475	630	Director’s Office - Prog...n  Sudbury TC- Beienfic	Director’s Office / Program Services / Benefit Programs Division  Sudbury TC/ Beienfic	DO-STB	5	PS	Public Service									NA	224
1	201	312	475	631	Acceptance Testing Division	Acceptance Testing Division	ATD	5	PS	Public Service									NA	225
1	201	312	475	632	Verification and Validation Division – Sudbury TC	Verification and Validation Division – Sudbury TC	VVD–ST	5	PS	Public Service									NA	226
1	201	312	475	633	Business Returns  & Spec...s Division - Sudbury TC	Business Returns  & Specialty Services Division - Sudbury TC	BR&SD-ST	5	PS	Public Service									NA	227
